auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price1;price2;price3;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
5;1002279;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 109. Горбатов Константин Иванович (1876-1945) «Усадьба в горах»;;Бумага на картоне, акварель, начало ХХ в., подпись: «К.Горбат..в», 66,5х97,5 см;8000;10000;;;;;;;;;;;;;;;;
4;1001915;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 109. Каневский Аминадав Моисеевич (1898 – 1976) Два эскиза иллюстраций для журнала «Даешь» №10,11;;"Бумага, акварель, тушь, 1929 г., на обороте: 1) штамп «Даешь», «28/IX/29», штамп заказа; 2) штамп «Даешь», «18/V/29», штамп заказа, 28х23 см, 26х19 см. Каневский А.М. учился во ВХУТЕМАСе – ВХУТЕИНе в Москве у Н.Н.Купреянова, П.Я.Павлинова, В.А.Фаворского, Д.С.Моора. Народный художник СССР с 1973, действительный член АХ СССР с 1973 года.";3000;4000;;4_109_5.jpg;4_109_4.jpg;4_109_3.jpg;4_109_2.jpg;4_109_1.jpg;;;;;;;;;;
6;1002863;;09.04.2013 16:21;01.11.2013 0:21;19.05.2013 12:00;19.05.2013 15:00;Лот 109. Трескин Анатолий Владимирович (1905-1996) «Портрет Рудольфа Нуриева»;;Бумага, карандаш, уголь, 1961 г., подпись и дата: «А.Трескин 1961», 25х19 см;2300;3500;;;;;;;;;;;;;;;;
6;1002864;;09.04.2013 16:21;01.11.2013 0:21;19.05.2013 12:00;19.05.2013 15:00;Лот 110. Маврина Татьяна Алексеевна (1902-1996) «Сороки пьют воду»;;Бумага, акварель, белила, 1980-е гг., 27х39 см;1500;2000;;;;;;;;;;;;;;;;
4;1001916;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 110. Рыбников Алексей Александрович (1887-1949) Эскиз иллюстрации к стихотворению «Месяцы» С.Маршака;;Бумага, акварель, тушь, карандаш, 1910-е гг., надпись карандашом: «Алексей Рыбников ( ) иллюстрация 29,8х22,5», справа внизу штамп собрания А.Заволокина, 29,8х22,5 см Рыбников А.А. родился в Харькове, учился в школе рисования и живописи (1905-1909), организовал и стал научным руководителем реставрационной мастерской при ГТГ (1919), автор научных трудов по реставрации масляной живописи. Участник выставок «Жар-цвет», общества «4 искусства».;1500;2500;;4_110_1.jpg;;;;;;;;;;;;;;
5;1002280;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 110. Самокиш Николай Семенович (1860-1944) «Казак и пехотинец»;;Бумага, акварель, белила, н. ХХ в., подпись: «Н.Самокишъ», 38,5х23,5 см;5600;6500;;;;;;;;;;;;;;;;
5;1002281;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 111. Бенуа (Конский) Александр Александрович (1852-1928) 4 пейзажа (вероятно, проекты почтовых открыток);;"Бумага, акварель, начало ХХ в., на одном подпись: «ААВ.-К. Am Pitkajarvi 7 Jan.13», 14,2х9 см; 13,5х9 см; 13,5х9 см; 7,5х10,3 см. Продаются в комплекте с 16-тью почтовыми открытками и 7-ю детскими рисунками из архива семьи Бенуа (Конского). А.А.Бенуа (Конский) - сын А.Л.Бенуа, ближайший друг Альберта Николаевича Бенуа. Член и активный экспонент Общества русских акварелистов, пейзажист.";2000;3000;;;;;;;;;;;;;;;;
4;1001917;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 111. Жегин (Шехтель) Лев Федорович (Францевич) (1892-1969) «Успение»;;Бумага, угольный карандаш, 1919 г., на лицевой стороне: «1919», на обороте надпись: «Лев Федорович Жегин 1919», 19,5х14 см. Жегин Л.Ф. - сын архитектора Ф.О.Шехтеля, учился в частной студии  К.Ф.Юона и И.О.Дудина, в МУЖВЗ - у Н.А.Касаткина, С.Д.Милорадовича, ГСХМ. В МУЖВЗ сблизился с М.Ф.Ларионовым и В.И.Чекрыгиным. Член и экспонент объединений «Мир искусства», «Маковец», «Путь живописи». Работы хранятся в собраниях ГТГ, ГРМ.;1000;2000;;4_111_1.jpg;;;;;;;;;;;;;;
6;1002865;;09.04.2013 16:21;01.11.2013 0:21;19.05.2013 12:00;19.05.2013 15:00;Лот 111. Маврина Татьяна Алексеевна (1902-1996) «Суздаль»;;Бумага, акварель, белила, 1980-е гг., монограмма: «Т.М», 28х33,4 см;1500;2000;;;;;;;;;;;;;;;;
4;1001918;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 112. Дейнека Александр Александрович (1899-1969) «Портрет Федора Богородского»;;"Бумага, тушь, 1931 г., на обороте надпись «От Мити Богородского 08.11.01. А.Заволокин», размер листа 38х30 см, размер изображения 25х30 см. Подлинность работы подтверждена Д.Ф.Богородским, сыном художника. Работа воспроизведена в буклете вечера памяти Ф.С.Богородского в Доме художника, Москва, 1960; в каталоге выставки «Памяти коллекционера Александра Заволокина», Москва, 2010, С. 95.";5000;6000;;4_112_1.jpg;;;;;;;;;;;;;;
5;1002282;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 112. Предположительно Гущин Николай Михайлович (1888-1965) «Ночью у храма»;;Картон, гуашь, 1910-е гг., трудночитаемая подпись: «НГущин», 19,5х26 см;1200;1500;;;;;;;;;;;;;;;;
6;1002866;;09.04.2013 16:21;01.11.2013 0:21;19.05.2013 12:00;19.05.2013 15:00;Лот 112. Стерлигов Владимир Васильевич (1904-1973) «Натюрморт»;;Бумага, карандаш, 1968 г., на обороте: «ВС 1968», 43х32,5 см. Родился в Варшаве. В 1925 г. поступил в ГИНХУК, занимался в мастерской К.Малевича. В 1934-1935 гг. отбывал срок в сталинских лагерях. В конце 1940 - начале 1970-х гг. работал в Ленинграде, где вокруг него образовалась группа молодых художников, так называемая «Школа Стерлигова». Опираясь на опыт К.Малевича, создал собственную живописную систему «чаше-купольного пространства», оказал большое влияние на развитие неофициального искусства 1960-1980 гг.;4000;6000;;;;;;;;;;;;;;;;
5;1002283;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 113. Малявин Филипп Андреевич (1869-1940) «Баба»;;Бумага, смешанная техника, начало ХХ в., подпись: «Ф.Малявин», размер по окну 37х26 см;3000;3500;;;;;;;;;;;;;;;;
4;1001919;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 113. Шевченко Александр Васильевич (1883-1948) «Женский портрет»;;"Бумага, гуашь, 1920-е гг., на обороте: надпись «от Т.А. Шевченко в 1986 г»; штамп собрания А. и А. Заволокиных, 12,3х9,9 см. Провенанс: до 1986 - собрание Т.А.Шевченко, после - собрание А. и А. Заволокиных.";1000;2000;;4_113_2.jpg;4_113_1.jpg;;;;;;;;;;;;;
5;1002284;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 114. Геллер Петр Исаакович (1862-1933) «Цыганка»;;Бумага, акварель, начало ХХ в., подпись и дата: «П Геллеръ», размер по окну 30х22 см;1200;1500;;;;;;;;;;;;;;;;
4;1001920;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 114. Пестель (Бальи) Вера Ефремовна (1887-1952) «Амур и Психея»;;"Бумага, акварель, 1910-е гг.(?), на обороте: надпись «Амур и Психея 20-е гг.»; штамп наследия В.Е.Пестель; штамп собрания А. и А. Заволокиных, размер изображения 16,5х13,5 см, размер листа 36х32,7 см. Пестель В.Е. училась в Москве в частной студии Э.Фализ (1902-1903), СЦХПУ (1903-1905), Школе рисования и живописи К.Ф.Юона и И.О.Дудина (1906-1907), студии К.Э.Киша (1911-1912), студии М.Ф.Ларионова «На башне» (1911-1912). Жила в Париже (1912-1913) и посещала частные студии. Член объединений: «Магазин», «Супремус», «Маковец», «Путь Живописи». Экспонент объединений «0,10» (1916), «Бубновый валет» (1916), «Мир Искусства» (1921). Произведения В.Е.Пестель хранятся в ГМИИ, ГРМ, ГТГ, музеях Екатеринбурга, Нижнего Новгорода, Нижнего Тагила, Нового Иерусалима, Нукуса, Саратова, Ярославля, в коллекции семьи Г.Д.Костаки (Афины).";1000;2000;;4_114_3.jpg;4_114_2.jpg;4_114_1.jpg;;;;;;;;;;;;
5;1002285;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 115. Бенуа Альберт Николаевич (1852-1936) «Старинная усадьба»;;Бумага, акварель, 1914 г., подпись и дата: «А.Н.Бенуа 1914», 36х26 см;2800;3500;;;;;;;;;;;;;;;;
4;1001921;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 115. Зефиров Константин Клавдианович (1879-1960) «За стиркой»;;Бумага, карандаш, 2-я половина 1920-х гг., на обороте штамп собрания А.Заволокина, а также удостоверяющая надпись сына художника: «Рисунок К.К.Зефирова «За стиркой» 2-я пол 1920-х гг. Андрей Зефиров», 26х20 см Зефиров К.К. посещал студию Е.Е.Шрейдера (1902-1905), школу Ш.Холлоши в Мюнхене (1906-1909), студию К.Э.Киша в Москве (1909). Член объединений «Маковец», ОМХ и др. Преподавал на рабфаке искусств (1923-1930), в МХУ - МХИ, в ГИТИСе. Работы К.К.Зефирова находятся в ГТГ, в музеях Иркутска, Саратова, Курска.;1000;2000;;4_115_1.jpg;4_115_2.jpg;;;;;;;;;;;;;
4;1001922;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 116. Богородский Федор Семенович (1895-1959) «Продавец апельсинов»;;"Калька, карандаш, цв. карандаш, 1929-1930 (Неаполь, Италия), подпись: «Ф. Богородский Italia Napoli», на обороте: «Продавец апельсинов»; штамп собрания А. и А. Заволокиных, 38х30,5 см. Богородский Ф.С. учился у Л.М.Диаманта, М.В.Леблана, у А.Е.Архипова. Член и экспонент объединений: «Бытие», АХРР-АХР, «Жар-Цвет». Член МОСХ (с 1932). Произведения Ф.С.Богородского хранятся в ГТГ, ГРМ, а также в Государственном Музее Революции и Центральном Музее вооруженных Сил в Москве, в Киевском государственном музее русского искусства и в собраниях многих провинциальных художественных музеев.";1500;2500;;4_116_1.jpg;4_116_2.jpg;;;;;;;;;;;;;
5;1002286;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 116. Тархов Николай Александрович (1871-1930) «Вход в сад в дождливый день»;;Бумага, акварель, гуашь, конец 1900-х гг., подпись: «Nic.Tarkhoff», на подрамнике №13407, 46х33 см. Публикация: работа воспроизведена в каталоге выставки в ГТГ «Николай Тархов», Москва, 2003, на стр. 148, кат. № 93.;6000;7000;;;;;;;;;;;;;;;;
4;1001923;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 117. Соколов Михаил Ксенофонтович (1885-1947) «Смерть комедианта»;;Бумага, пастель, 1920-е гг., на обороте надпись: «Работа М.Соколова заверяю (подпись)», штамп собрания: «А и А.Заволокиных», 27х35,5 см Является вариантом работы. Другие варианты хранятся в ГТГ и в собрании Е.Д.Танненберг.;4000;5000;;4_117_1.jpg;4_117_2.jpg;;;;;;;;;;;;;
5;1002287;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 117. Тархов Николай Александрович (1871-1930) «Заснувший ребенок»;;Бумага, гуашь, 1907-1908 гг., подпись: «Nic.Tarkhoff», авторский текст (неразборчиво), на подрамнике №15696 и наклейка выставки, 48,2х62,3 см. Публикация: работа воспроизведена в  каталоге выставки «Николай Тархов. Графика 1900-1930», Москва, 2006, на стр. 60, кат. № 56.;4000;5000;;;;;;;;;;;;;;;;
4;1001924;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 118. Барщ Александр Осипович (Евсеевич) (1897-1971) «Пьеро в комнате»;;"Бумага, карандаш, акварель, белила, 1910-е гг., на обороте: штамп собрания А. и А. Заволокиных; удостоверяющая надпись: «Сия вещь принадлежит Александру Барщ безусловно. А.В. Шевченко 26.VII.21», 16,5х15,5 см. Барщ А.О. учился у И.И.Машкова и В.Н.Яковлева. В 1920-х годах оформлял агитпоезда, выставки, занимался плакатом, работал как художник кино. Член ОСТ, экспонировался на выставках: «Индустрия социализма», Союза московских художников. Работы хранятся в собраниях ГТГ, ГРМ.";2000;3000;;4_118_1.jpg;4_118_2.jpg;;;;;;;;;;;;;
5;1002288;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 118. Вычегжанин Георгий Владимирович (1906-1950) «Ледокол «Красин»;;Бумага, тушь, 1929 г., монограмма и дата: «G W, 29», размер листа 26,1х34,7 см, размер рисунка 23,5х32,2 см. Вычегжанин Г.В. приемный сын Чехонина С.В. Учился на архитектурном факультете ВХУТЕИНа в Ленинграде. В 1919-27 художник ЛФЗ. Его работы находятся в музее керамики «Усадьба Кусково» (Москва), музее ЛФЗ. С 1940-х гг. работал в промышленной  графике.;4000;5000;;;;;;;;;;;;;;;;
5;1002289;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 119. Архангельский Дмитрий Иванович (1885-1979) «Пейзаж. Предместье Казани»;;Бумага, белила, акварель, 1929 г., дата карандашом: «II/IV 29», надпись: «от буйного акварелиста Арх. П.Е.Корнилову памятка 37 г.», 21,5х31,5 см. Архангельский Г.И. - график. Состоял в секции акварелистов ОПХ (Ленинград, 1929). Основал Объединение ульяновских художников (1929-1932). Член Союза художников СССР с 1933 г. Иллюстрировал собственные литературные работы. Мастер экслибриса. Работы художника находятся в ГИМ, в Центральном музее В.И.Ленина, Научно-исследовательском музее архитектуры (Москва),Чувашском государственном художественном музее, Музее изобразительных искусств Татарстана и многих других. Провенанс: работа происходит из собрания П.Е.Корнилова.;3000;4000;;;;;;;;;;;;;;;;
4;1001925;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 119. Мыслина Мария Владимировна (1901-1974) «Спящая девочка»;;Бумага, акварель, дата и подпись: «ММ 72», на обороте: надпись «М.В.Мыслина 28,5х35» и часть акварели «Лошади», 28,5х35 см. Мыслина М.В. училась во ВХУТЕМАСе, в студии АХР. Была членом ОМАХР. Занималась живописью, плакатом, карикатурой. Репрессирована в 1937 году после ареста мужа, в 1938, после освобождения, вернулась в Москву. Член Союза художников.;1000;2000;;4_119_1.jpg;4_119_2.jpg;4_119_4.jpg;4_119_3.jpg;;;;;;;;;;;
5;1002290;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 120. Кучумов Василий Никитич (1888-1959) «Интерьер кабинета»;;Бумага на картоне, черная акварель, 1951 г., подпись и дата: «В Кучумов 51 г.», 34,4х30,6 см;2000;2500;;;;;;;;;;;;;;;;
4;1001926;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 120. Софронова Антонина Федоровна (1892-1966) «Беседа», «Пейзаж с лошадьми» (двусторонняя);;Бумага, тушь, перо, кисть, конец 1920-х гг., 23,7х21 см;2000;3000;;4_120_2.jpg;4_120_1.jpg;;;;;;;;;;;;;
4;1001927;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 121. Каплун Адриан Владимирович (1887-1974) «Кожевенный завод. Бахчисарай»;;Бумага, тушь, сангина, 1926 г., инициалы: «АК», на обороте надпись: «Собрание А. и А. Заволокиных», 36х52,7 см. Каплун А.В. учился в Училище барона Штиглица в Петербурге, у В.В.Матэ, В.Е.Савинского, Г.И.Котова. Позднее занимался в Мюнхене, Париже (1913-1915). Член обществ: «Общество 15-ти», «Община художников». Экспонент объединений: «Мир искусства», «4 искусства». Работа воспроизведена в каталоге выставки «Памяти коллекционера Александра Заволокина», Москва, 2010, С. 60.;3000;4000;;4_121_1.jpg;;;;;;;;;;;;;;
5;1002291;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 121. Сомов Константин Андреевич (1869-1939) «Спящая молодая женщина. Набросок»;;"Карандаш, акварель, гуашь, 1900-е гг., дарственная надпись: «А Monsieur Ch.R.Paravicini. C.Somof. 1912» (Г-ну Ч.Р.Паравичини. К.Сомов. 1912), надпись на обороте: «Sommoff m&#039;a envoye cette petite aquarelle comme souvenir ap?rs mon depart de St.Petersbourg, en 1912/CRParavicini» (Сомов прислал мне в подарок эту маленькую акварель после моего отъезда из Санкт-Петербурга в 1912 г./Ч.Р.Паравичини), 16,5х22,2 см. Данная работа является одним из нескольких эскизов к картине «Спящая молодая женщина», написанной Сомовым в 1909 г. Об этом свидетельствует портретное сходство, одинаковые позы и колорит работ. Эскиз был подарен художником послу Швейцарии при дворе Великобритании Чарльзу Паравичини в память о его визите в Петербург. Работа экспонировалась в Галерее князя Владимира Голицина на «Выставке картин Константина Сомова», проходившей в Лондоне со 2 июня по 2 июля 1930 г. и опубликована в Каталоге выставки (экспонат №33а).";50000;60000;;;;;;;;;;;;;;;;
4;1001928;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 122. Ведерников Александр Семенович (1898-1975) «Белый пароход»;;Бумага, гуашь, белила, 1930-е гг., подпись: «А.Ведерников», на обороте карандашный набросок строения, 19,6х30 см. Ведерников А.С. учился в Нижегородском художественном техникуме, на живописном факультете Ленинградского художественно-технического института. Член и экспонент объединения «Круг художников» (1927-1932), член Союза художников СССР с 1941. Преподавал, работал в экспериментальной мастерской ЛОСХа. Работы А.С.Ведерникова хранятся во многих музеях России.;2000;3000;;4_122_4.jpg;4_122_3.jpg;4_122_2.jpg;4_122_1.jpg;;;;;;;;;;;
5;1002292;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 122. Кустодиев Борис Михайлович (1878-1927) «Обнаженная»;;Бумага, тушь, около 1922 г., подпись: «Б.Кустодiевъ», 15х25 см;15000;18000;;;;;;;;;;;;;;;;
4;1001929;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 123. Морозов Константин Феофанович  (1894–1990) «Верфь»;;"Бумага, тушь, чернила, сухая кисть, на обороте удостоверяющая надпись: «Работу К.Ф.Морозова, подтверждаю Моро...»  40,5х29 см. Морозов К. Ф. учился во ВХУТЕМАСе у А.Е.Архипова. Член и экспонент обществ «Объединенное искусство», Общества художников им. И.Е.Репина, «Цех живописцев»; учредитель и председатель группы «Искусство – трудящимся», один из инициаторов создания Объединения работников искусств. Преподавал в Московском училище «Памяти 1905 года», ректор этого училища (1935–1938), профессор. Преподавал также во ВГИКе вместе с Ю.И.Пименовым. Произведения находятся в Художественном фонде РФ, многих областных музеях России.";1100;2000;;4_123_4.jpg;4_123_3.jpg;4_123_2.jpg;4_123_1.jpg;;;;;;;;;;;
5;1002293;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 123. Серебрякова Зинаида Евгеньевна (1884-1967) «Нескучное» (двусторонняя);;Бумага, темпера, гуашь, 1914 г., подпись и дата: «З.Серебрякова 1914/ Нескучное», 34,5х51 см. С 1899 по 1919 г. З.Е.Серебрякова проводила каждую весну и лето в родовом имении семьи Лансере селе Нескучном, где был создан ряд ее произведений. В письме Н.Г.Чулковой от 25 мая 1914 г. художница пишет: «...В Нескучном я была 10 дней. Там много солнца, небо безоблачно, а рожь волнуется, как море...» (Зинаида Серебрякова. Письма. Современники о художнице. М., 1987 с.60). На обороте карандашные и акварельные эскизы натурщицы.;35000;40000;;;;;;;;;;;;;;;;
4;1001930;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 124. Лехт Фридрих Карлович (1887-1961) «Землекоп»;;Наждачная бумага, пастель, 1930 г., подпись и дата: «Ф.Лехт 1930», 30х23,9 см. Лехт Ф.К. учился в училище барона Штиглица, Обществе поощрения художеств, Высшем художественном училище при ИАХ и др. Член объединений: «Община художников», Союз скульпторов-художников, АХРР. Заслуженный деятель Эстонской ССР (с 1950). Работа воспроизведена в каталоге выставки «Памяти коллекционера Александра Заволокина», Москва, 2010, С. 124.;2500;3500;;4_124_1.jpg;;;;;;;;;;;;;;
5;1002294;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 124. Яковлев Александр Евгеньевич (1887-1938) «Обнаженная»;;Бумага, сангина, 1920-е - 1930-е гг., красный авторский штамп А.Е.Яковлева, которым он подписывал часть своих работ, 53х35 см;12000;15000;;;;;;;;;;;;;;;;
5;1002295;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 125. Биленкий Исаак Моисеевич (1889-1950) «Женский портрет»;;Бумага, сангина, 1916 г., подпись и дата: «И.Биленкий 1916», на обороте карандашом: «Получено в дар от П.Е.Корнилова 4 февраля 1979 года», 33,5х32,6 см. Биленкий И.М. учился в Киевском художественном училище у А.А.Мурашко и И.Ф.Селезнёва (окончил в 1912), затем в Петроградском ВХУТЕМАСе (1921-1923) у Д.Н.Кардовского, И.И.Творожникова. Жил в Петрограде (Ленинграде). Участвовал в выставках Нового общества художников (1917), Московского товарищества художников (1917), петроградских художников всех направлений (1923, Петроград), выставках ленинградских художников (1935, 1936, 1943, 1945). Творчество художника представлено в ряде музейных собраний, в том числе в ГТГ. Провенанс: работа происходит из собрания П.Е.Корнилова.;3000;4000;;;;;;;;;;;;;;;;
4;1001931;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 125. Могилевский Александр Павлович (1885-1980) «На Волге (Рыбинск)»;;Бумага, акварель, конец 1920-х гг., на обороте штамп собрания А. и А. Заволокиных, 39,7х28,5 см. Могилевский А.П. учился у Ш.Холлоши в Мюнхене (1902-1912), участвовал в выставках в Мюнхене, Цюрихе, Париже, Стокгольме. Экспонент обществ: «Бубновый валет» (1913-1914), «Четыре искусства» (1925-1928). В 1932 вступил в Союз художников СССР.;1500;3000;;4_125_2.jpg;4_125_1.jpg;;;;;;;;;;;;;
5;1002296;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 126. Лебедев Владимир Васильевич (1891-1967) «Обнаженная модель»;;Бумага, акварель, 1932 г., инициалы и дата: «ВЛ32», на обороте: «В.В.Лебедев 1932 г. «Обнаженная модель» б. акв. 64,5х37» и карандашный набросок «Обнаженная перед зеркалом», красным «14», синим «В.В.Лебедев», 64,5х37 см;50000;60000;;;;;;;;;;;;;;;;
4;1001932;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 126. Могилевский Александр Павлович (1885-1980) «Начало строительства Дома правительства (Дома на набережной)»;;Бумага, тушь, белила, процарапывание, 1927-1928 гг., подпись: «A.Mogilevsky», 33,3х64,9 см  Работа воспроизведена в каталоге выставки «Памяти коллекционера Александра Заволокина», Москва, 2010, С. 68.;2500;3200;;4_126_1.jpg;;;;;;;;;;;;;;
4;1001933;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 127. Куприн Александр Васильевич (1880-1960) «Коксовый завод»;;Бумага, акварель, начало 1930-х гг., 30,5х43,5 см. Работа воспроизведена в каталоге выставки «Памяти коллекционера Александра Заволокина», Москва, 2010, С. 69.;3000;4500;;4_127_1.jpg;;;;;;;;;;;;;;
5;1002297;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 127. Тырса Николай Андреевич (1887-1942) «Цветы». Эскиз-вариант к эстампу «Букет»;;Бумага, акварель, гуашь, 1930-е гг., монограмма: «НТ(переплетены)», на обороте: «худ.Н.Тырса 1887-1942», 24,2х25,3 см. Провенанс: работа происходит из собрания дочерей художника М.Н. и А.Н.Тырса.;8000;10000;;;;;;;;;;;;;;;;
4;1001934;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 128. Лапшин Георгий Александрович (1885-1950) «Причал»;;Бумага, пастель, 1928 г., подпись и дата: «G Lapchin...28», на обороте штамп собрания А.Заволокина, 23х27 см. Работа воспроизведена в каталоге выставки «Памяти коллекционера Александра Заволокина», Москва, 2010, С. 67.;4000;5000;;4_128_1.jpg;;;;;;;;;;;;;;
5;1002298;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 128. Тырса Николай Андреевич (1887-1942) «Модель». Эскиз к картине маслом «Обнаженная»;;Бумага, акварель, 1935 г., на обороте карандашом: «Набросок к «Обнаженной» 1935», 21,2х32 см. Провенанс: работа происходит из собрания дочерей художника М.Н. и А.Н.Тырса.;5000;7000;;;;;;;;;;;;;;;;
4;1001935;;09.04.2012 11:22;09.10.2012 9:22;20.05.2012 12:00;20.05.2012 17:00;Лот 129. Гончаров Андрей Дмитриевич (1903-1979) «Суда в порту»;;Бумага, акварель, 1930-е гг., подпись карандашом: «А.Гончаров», на обороте: личный штамп Андрея Дмитриевича Гончарова, надпись «Гончаров. Суда в порту №16», 31,5х43 см. Гончаров А.Д. учился у К.Юона и И.Дудина, в ГСХМ-ВХУТЕМАСе-ВХУТЕИНе, на живописном факультете у И.Машкова и А.Шевченко, на графическом факультете у Н.Купреянова, Н.Павлинова и В.Фаворского. Один из основателей ОСТа, участвовал во всех выставках общества. Экспонент объединений: «4 искусства», «Октябрь», РАПХ. Член МОСХ с 1932. Автор книг по изобразительному искусству: «Об искусстве графики» (1960), «Художник и книга» (1964). Работы хранятся в собраниях ГТГ, ГРМ, ГМИИ им.Пушкина, Литературном, Бахрушинском и других музеях. Провенанс: до 1999 - собрание Н.Д.Гончаровой, после - собрание А. и А. Заволокиных.;4000;5000;;4_129_3.jpg;4_129_2.jpg;4_129_1.jpg;;;;;;;;;;;;
5;1002299;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 129. Добужинский Мстислав Валерианович (1875-1957) Эскиз декорации Тронного зала к балету П.Чайковского «Спящая красавица» (постановка Государственного театра, Каунас, 19 апреля 1934);;Бумага, гуашь, карандаш, серебряная краска, 1934, монограмма: «МД» и авторская надпись: «Prologas», авторская монограмма и дата: «МД 1934», на обороте: печати и надписи Каунасского театра, 35х48 см. Провенанс: работа происходит из собрания сына художника Р.М.Добужинского. Публикация: работа воспроизведена в каталоге выставки «Мстислав Добужинский от Литвы до Америки», Москва, 2007, стр. 130-131.;10000;12000;;;;;;;;;;;;;;;;
5;1002300;;04.01.2013 15:57;05.01.2013 15:57;23.11.2012 14:00;23.11.2012 18:00;Лот 130. Добужинский Мстислав Валерианович (1875-1957) Эскиз костюма к балету П.Чайковского «Спящая красавица» (постановка Государственного театра, Каунас, 19 апреля 1934);;Бумага, гуашь, карандаш, золотая и серебряная краски, 1934 г., подпись и дата: «M.Dobujnsky 1934» , на поле работы авторские комментарии: «Lithuanian Ballet. 1934», 32х23,5 см. Провенанс: работа происходит из собрания сына художника Р.М.Добужинского. Публикация: работа воспроизведена в каталоге выставки «Мстислав Добужинский от Литвы до Америки», Москва, 2007, стр. 132.;3500;4500;;;;;;;;;;;;;;;;
